site,country,year,plot,an_yield,an_CP_l,an_NDF_C,an_ADF_C,an_IVTD_C,an_IVCWD_C,an_CP_C,an_NDF_K,an_ADF_K,an_CP_K
14,Iceland_b,2004,28,1.044,11.25311303,NA,NA,NA,NA,NA,45.18356322,20.53862069,12.22820881
14,Iceland_b,2004,29,0.716,9.344622905,NA,NA,NA,NA,NA,56.12536313,28.72396648,8.585893855
14,Iceland_b,2004,30,0.764,13.80137435,NA,NA,NA,NA,NA,46.58769634,24.46188482,13.12663613
14,Iceland_b,2005,1,3.82,9.735013089,NA,NA,NA,NA,NA,49.74703665,22.64829319,9.774541885
14,Iceland_b,2005,2,3.72,10.87822581,NA,NA,NA,NA,NA,49.93315054,22.37674194,11.15920699
14,Iceland_b,2005,3,3.88,11.15914948,NA,NA,NA,NA,NA,50.87587629,23.44268041,11.22487113
14,Iceland_b,2005,4,3.132,9.919061303,NA,NA,NA,NA,NA,51.1890166,23.78180077,10.1065613
14,Iceland_b,2005,5,3.928,10.60794297,NA,NA,NA,NA,NA,51.22031568,23.92678208,10.88938391
14,Iceland_b,2005,12,3.092,7.418095084,NA,NA,NA,NA,NA,51.35672704,23.14878396,7.570827943
14,Iceland_b,2005,13,2.076,8.642702312,NA,NA,NA,NA,NA,46.78439306,21.59381503,9.118858382
14,Iceland_b,2005,14,2.068,10.7169971,NA,NA,NA,NA,NA,52.7970793,24.47404255,10.68133462
14,Iceland_b,2005,15,1.776,11.05391329,NA,NA,NA,NA,NA,58.95977477,28.27382883,11.09290541
14,Iceland_b,2005,16,2.7,9.965740741,NA,NA,NA,NA,NA,50.44682963,23.33614815,9.981759259
14,Iceland_b,2005,17,3.22,10.36917702,NA,NA,NA,NA,NA,49.81086957,23.11513043,10.34083851
14,Iceland_b,2005,18,3.568,10.7887472,NA,NA,NA,NA,NA,51.96093049,24.14353139,10.70866031
14,Iceland_b,2005,19,3.3,9.874772727,NA,NA,NA,NA,NA,52.34621818,24.75876364,9.938636364
14,Iceland_b,2005,20,2.928,9.956113388,NA,NA,NA,NA,NA,52.23459016,23.58617486,10.15829918
14,Iceland_b,2005,27,3.432,8.103948135,NA,NA,NA,NA,NA,60.5166317,28.25073427,8.178030303
14,Iceland_b,2005,28,2.98,8.157130872,NA,NA,NA,NA,NA,48.34409396,22.16271141,8.653607383
14,Iceland_b,2005,29,1.332,9.675675676,NA,NA,NA,NA,NA,53.51810811,25.57513514,9.251689189
14,Iceland_b,2005,30,2.696,12.32121662,NA,NA,NA,NA,NA,57.42246291,27.09851632,11.95159496
14,Iceland_b,2006,1,5.31,12.17706372,NA,NA,NA,NA,NA,54.4745135,26.20824231,11.99870527
14,Iceland_b,2006,2,5.526666666,15.95114596,NA,NA,NA,NA,NA,52.58996984,25.87199035,15.57750302
14,Iceland_b,2006,3,6.006666667,16.84676748,NA,NA,NA,NA,NA,54.14759711,26.64109323,16.51151498
14,Iceland_b,2006,4,4.173333333,13.43809904,NA,NA,NA,NA,NA,52.84837061,25.66468051,13.24690495
14,Iceland_b,2006,5,4.913333333,12.7683175,NA,NA,NA,NA,NA,53.4746133,26.2851289,12.34023066
14,Iceland_b,2006,12,4.84,8.540547521,NA,NA,NA,NA,NA,54.76733471,25.63076446,8.687370868
14,Iceland_b,2006,13,3.296666666,13.64086198,NA,NA,NA,NA,NA,51.31539939,24.96493428,13.42789434
14,Iceland_b,2006,14,2.886666667,9.163106235,NA,NA,NA,NA,NA,52.91836028,26.35572748,9.040271362
14,Iceland_b,2006,15,3.95,13.22262658,NA,NA,NA,NA,NA,58.28437975,28.63278481,12.33101266
14,Iceland_b,2006,16,5.14,14.4964332,NA,NA,NA,NA,NA,54.38666018,26.20064202,13.98382782
14,Iceland_b,2006,17,4.433333334,13.8049812,NA,NA,NA,NA,NA,52.28368421,25.46796992,13.65084586
14,Iceland_b,2006,18,5.773333333,17.13557304,NA,NA,NA,NA,NA,54.4576963,26.68450346,16.71694573
14,Iceland_b,2006,19,4.1,12.57052846,NA,NA,NA,NA,NA,53.99841463,25.96637398,12.50802846
14,Iceland_b,2006,20,5.313333334,14.80238394,NA,NA,NA,NA,NA,54.70525094,26.76558344,14.44620452
14,Iceland_b,2006,27,4.71,9.321479122,NA,NA,NA,NA,NA,57.28399151,28.54911536,9.336871903
14,Iceland_b,2006,28,3.05,12.33565574,NA,NA,NA,NA,NA,49.39691803,24.3702623,12.24282787
14,Iceland_b,2006,29,2.86,10.33085664,NA,NA,NA,NA,NA,51.41524476,25.61132867,10.0743007
14,Iceland_b,2006,30,4.6,15.93251812,NA,NA,NA,NA,NA,58.85289855,29.27463768,15.09533515
15,Ireland_a,2004,1,23.40287916,17.96228448,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,2,26.60700285,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,3,28.64542971,17.45735849,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,4,24.73858992,15.70438059,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,5,27.82705067,16.09541394,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,6,13.55878339,15.13826265,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,7,12.07830901,17.60346577,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,8,14.57886748,17.20918707,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,9,16.816677,13.56080757,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,10,19.18489844,14.85500703,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,11,17.33780582,17.09041471,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,12,18.14641583,15.60142049,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,13,24.77253111,12.80057988,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,14,22.28024194,17.78391895,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,15,16.94597512,21.61725913,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,16,22.70117212,19.50731954,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,17,27.30484125,14.45038942,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,18,26.14887173,17.72746942,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,19,22.19874629,17.00803747,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,20,28.92152781,15.52239306,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,21,17.21497191,15.71178078,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,22,17.26493718,16.14929578,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,23,15.50487474,16.13184359,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,24,17.31103582,14.13429951,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,25,16.62897841,14.36513512,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,26,14.22638101,17.45534405,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,27,18.88342418,15.35990858,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,28,25.16621402,12.72199902,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,29,25.10889249,19.70320446,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,30,16.31075622,22.31864659,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,31,17.88425378,16.07579633,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,32,16.05840725,15.26854516,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,33,18.14026389,17.61151538,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,34,14.8180869,16.06046442,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,35,16.96382861,14.82582981,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,38,16.60786644,19.63234737,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,39,11.45077759,22.47490051,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,40,18.10549075,15.35198164,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,41,16.70820965,16.21546844,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,42,17.09268697,16.14218632,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,43,16.20674482,17.00749286,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,44,17.67245107,15.45197303,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,47,17.01534915,19.58090236,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,48,9.782440361,23.90839207,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,49,7.714752158,14.74800055,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,50,7.872198114,13.0608269,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,51,8.570410522,16.93335156,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,52,5.429433135,15.80973347,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,53,7.998037975,13.72873193,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,54,7.167960363,12.39228825,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,55,5.117708619,13.20646493,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,56,4.248618697,20.85620612,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,57,5.79668627,21.85623378,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,58,8.205312289,14.13566532,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,59,6.539131944,13.78401995,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,60,6.755489102,16.0276937,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,61,8.232145377,16.85001812,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,62,7.648671516,14.04337587,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,63,7.023666288,12.64652858,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,64,5.026400444,11.20345569,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,65,4.488392543,22.3125,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2004,66,5.931141821,21.18029213,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,1,22.52033333,16.92003893,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,2,24.16116667,16.3331478,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,3,25.405,18.15337778,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,4,24.586,17.3138202,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,5,24.2945,17.22108185,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,6,10.569,17.98345988,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,7,12.17566667,16.18436533,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,8,10.77433333,17.70440553,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,9,13.484,17.91180288,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,10,14.16416667,18.7233578,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,11,11.74683333,18.96461192,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,12,21.16966667,16.5518642,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,13,25.064,16.23016744,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,14,18.6775,18.49333311,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,15,21.323,19.19759376,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,16,23.83,18.60739046,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,17,25.52283333,17.79795175,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,18,23.60933333,17.48475444,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,19,22.39233333,18.34514836,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,20,24.86016667,18.68345027,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,21,13.16116667,16.04997657,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,22,11.77833333,17.46563959,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,23,12.817,19.06183844,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,24,12.4575,17.75668272,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,25,10.75116667,17.82385633,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,26,11.08633333,20.24697638,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,27,20.79216667,16.19737351,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,28,23.90566667,16.747308,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,29,19.1175,19.58458437,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,30,18.4565,17.92916339,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,31,11.78066667,16.95123808,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,32,11.5545,16.4509228,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,33,11.82283333,17.14870413,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,34,12.741,18.75944457,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,35,11.96833333,18.14268556,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,38,10.3525,19.54701964,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,39,9.392999999,19.38508065,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,40,12.16933333,18.12668799,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,41,11.59416667,18.18254241,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,42,13.15,16.55211977,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,43,13.011,18.5381312,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,44,13.46583333,17.42814376,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,47,10.0985,20.68998593,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2005,48,8.594333334,18.20525031,NA,NA,NA,NA,NA,NA,NA,NA
15,Ireland_a,2006,1,9.916333334,NA,NA,NA,NA,NA,NA,57.03630643,27.49323742,16.98760042
15,Ireland_a,2006,2,10.072,NA,NA,NA,NA,NA,NA,57.69900351,27.29610339,14.81768558
15,Ireland_a,2006,3,9.556833333,NA,NA,NA,NA,NA,NA,56.90977294,27.24958982,15.00099405
15,Ireland_a,2006,4,11.074,NA,NA,NA,NA,NA,NA,57.23265848,27.30388598,15.8446248
15,Ireland_a,2006,5,11.657,NA,NA,NA,NA,NA,NA,58.49260959,28.46413829,14.7080724
15,Ireland_a,2006,12,10.19766667,NA,NA,NA,NA,NA,NA,50.70835976,22.46540189,14.09273976
15,Ireland_a,2006,13,11.299,NA,NA,NA,NA,NA,NA,59.65140248,28.93845739,14.05313155
15,Ireland_a,2006,14,7.833166667,NA,NA,NA,NA,NA,NA,54.14836465,24.43058512,15.97003261
15,Ireland_a,2006,15,9.606166666,NA,NA,NA,NA,NA,NA,53.74686746,24.2289217,13.85130537
15,Ireland_a,2006,16,11.961,NA,NA,NA,NA,NA,NA,58.18389209,28.06170136,15.51878327
15,Ireland_a,2006,17,10.99666667,NA,NA,NA,NA,NA,NA,58.58525341,28.0451746,15.66277849
15,Ireland_a,2006,18,11.6635,NA,NA,NA,NA,NA,NA,57.02698089,27.01492605,15.17390167
15,Ireland_a,2006,19,7.115999999,NA,NA,NA,NA,NA,NA,55.19122634,25.05854506,15.86030307
15,Ireland_a,2006,20,11.5315,NA,NA,NA,NA,NA,NA,59.55505254,28.95127983,15.72692101
15,Ireland_a,2006,27,10.292,NA,NA,NA,NA,NA,NA,50.1347979,23.57735814,15.0945941
15,Ireland_a,2006,28,10.13183333,NA,NA,NA,NA,NA,NA,59.23510404,28.48008521,15.53656997
15,Ireland_a,2006,29,8.1595,NA,NA,NA,NA,NA,NA,54.09980452,24.55265069,16.08424612
15,Ireland_a,2006,30,8.364666667,NA,NA,NA,NA,NA,NA,53.21131506,23.9795481,14.49463019
16,Italy,2004,1,7.086749861,13.30076743,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,2,6.898919788,15.4440343,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,3,8.750072425,13.29071167,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,4,9.555158672,15.32677646,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,5,6.973723179,16.93661811,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,6,7.687263425,12.8784518,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,7,8.476917545,12.36180022,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,8,8.113363075,15.29081269,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,9,8.320318151,13.50736219,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,10,7.68200786,18.6154318,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,11,8.769189024,15.42156265,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,12,7.06359211,10.7687592,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,13,4.146181195,11.59389083,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,14,5.862004634,14.74717162,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,15,8.439543665,18.74895553,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,16,8.632959588,14.45679391,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,17,5.659254056,16.26437995,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,18,9.248858058,12.89876491,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,19,9.98733492,15.66775512,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,20,7.354301957,16.85441275,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,21,6.282702017,17.86215448,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,22,6.326305963,16.0934382,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,23,8.277973122,13.32639567,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,24,6.866784667,14.62148346,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,25,7.137291499,14.02795967,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,26,7.613249573,12.81973087,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,27,6.697412396,8.731693467,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,28,4.554298139,9.793572331,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,29,8.414211073,13.88100806,NA,NA,NA,NA,NA,NA,NA,NA
16,Italy,2004,30,8.600935537,18.10597982,NA,NA,NA,NA,NA,NA,NA,NA
18,Lithuania_a,2003,1,5.179,NA,NA,NA,NA,NA,NA,50.42650512,27.70835296,15.45277805
18,Lithuania_a,2003,2,4.381,NA,NA,NA,NA,NA,NA,48.74749829,28.04121433,16.24465019
18,Lithuania_a,2003,3,6.33,NA,NA,NA,NA,NA,NA,45.88521327,26.34582938,18.07079384
18,Lithuania_a,2003,4,4.112,NA,NA,NA,NA,NA,NA,52.57937257,32.15077335,14.20190905
18,Lithuania_a,2003,5,4.872,NA,NA,NA,NA,NA,NA,48.66526273,26.48011084,16.65955973
18,Lithuania_a,2003,12,7.98,NA,NA,NA,NA,NA,NA,55.29463659,29.17548872,14.01143484
18,Lithuania_a,2003,13,5.4,NA,NA,NA,NA,NA,NA,51.9975,27.40933333,16.16736111
18,Lithuania_a,2003,14,5.15,NA,NA,NA,NA,NA,NA,45.1492233,26.65782524,18.07985437
18,Lithuania_a,2003,15,3.611,NA,NA,NA,NA,NA,NA,43.02864304,25.18434506,19.24665951
18,Lithuania_a,2003,16,5.191,NA,NA,NA,NA,NA,NA,48.67704296,28.19882682,15.61847428
18,Lithuania_a,2003,17,5.141,NA,NA,NA,NA,NA,NA,48.49777281,27.52797705,16.50364715
18,Lithuania_a,2003,18,7.62,NA,NA,NA,NA,NA,NA,48.99333333,27.89028871,16.29183071
18,Lithuania_a,2003,19,4.58,NA,NA,NA,NA,NA,NA,47.22344978,26.66231441,16.91512009
18,Lithuania_a,2003,20,6.361,NA,NA,NA,NA,NA,NA,52.81978934,28.26813237,15.8066047
18,Lithuania_a,2003,27,5.88,NA,NA,NA,NA,NA,NA,53.20721088,28.19619048,14.79209184
18,Lithuania_a,2003,28,7.2,NA,NA,NA,NA,NA,NA,52.59284722,30.01548611,14.78532986
18,Lithuania_a,2003,29,4.581,NA,NA,NA,NA,NA,NA,44.22660118,27.15746562,19.00834971
18,Lithuania_a,2003,30,4.26,NA,NA,NA,NA,NA,NA,45.86880282,26.89690141,19.40360915
18,Lithuania_a,2004,1,9.55,NA,NA,NA,NA,NA,NA,49.14823037,26.01485864,11.84391361
18,Lithuania_a,2004,2,9.03,NA,NA,NA,NA,NA,NA,51.70037652,28.63737542,12.11655592
18,Lithuania_a,2004,3,12.18,NA,NA,NA,NA,NA,NA,54.02741379,29.65958949,12.96130952
18,Lithuania_a,2004,4,9.4,NA,NA,NA,NA,NA,NA,51.43540426,28.02931915,12.31835106
18,Lithuania_a,2004,5,9.65,NA,NA,NA,NA,NA,NA,53.02037306,27.95211399,12.35841969
18,Lithuania_a,2004,12,7.95,NA,NA,NA,NA,NA,NA,53.04722013,26.9767673,9.513522013
18,Lithuania_a,2004,13,11.4,NA,NA,NA,NA,NA,NA,57.23775439,30.80352632,9.983114035
18,Lithuania_a,2004,14,7.5,NA,NA,NA,NA,NA,NA,42.36288,27.13652,17.61575
18,Lithuania_a,2004,15,8.08,NA,NA,NA,NA,NA,NA,44.05516089,28.04464109,17.06327351
18,Lithuania_a,2004,16,8.46,NA,NA,NA,NA,NA,NA,47.16316785,25.69172577,11.98138298
18,Lithuania_a,2004,17,8.94,NA,NA,NA,NA,NA,NA,54.09308725,29.63369128,13.0425755
18,Lithuania_a,2004,18,12.02,NA,NA,NA,NA,NA,NA,53.78291181,28.94005824,12.63997504
18,Lithuania_a,2004,19,9.14,NA,NA,NA,NA,NA,NA,51.87538293,28.82789934,11.15228392
18,Lithuania_a,2004,20,9.64,NA,NA,NA,NA,NA,NA,54.34975104,29.61284232,11.36825726
18,Lithuania_a,2004,27,7.3,NA,NA,NA,NA,NA,NA,50.24332877,26.66486301,9.553510274
18,Lithuania_a,2004,28,10.58,NA,NA,NA,NA,NA,NA,55.78759924,29.31348771,10.849362
18,Lithuania_a,2004,29,7.77,NA,NA,NA,NA,NA,NA,43.50087516,27.58061776,16.50104569
18,Lithuania_a,2004,30,8.02,NA,NA,NA,NA,NA,NA,49.47477556,31.15983791,17.00171446
18,Lithuania_a,2005,1,4.4559,NA,NA,NA,NA,NA,NA,47.5135398,27.58959829,13.38695325
18,Lithuania_a,2005,2,5.026,NA,NA,NA,NA,NA,NA,53.04702746,30.42502587,11.57879029
18,Lithuania_a,2005,3,5.5977,NA,NA,NA,NA,NA,NA,53.86826554,29.78936992,12.660806
18,Lithuania_a,2005,4,6.3403,NA,NA,NA,NA,NA,NA,54.08300112,30.95297573,12.80255272
18,Lithuania_a,2005,5,5.4128,NA,NA,NA,NA,NA,NA,53.50595496,30.6257037,12.72763057
18,Lithuania_a,2005,12,4.1317,NA,NA,NA,NA,NA,NA,47.39718518,27.59674105,10.60307349
18,Lithuania_a,2005,13,6.1628,NA,NA,NA,NA,NA,NA,55.08766145,30.30665801,10.34541118
18,Lithuania_a,2005,14,2.5561,NA,NA,NA,NA,NA,NA,48.68297954,29.4270099,15.89869821
18,Lithuania_a,2005,15,3.5756,NA,NA,NA,NA,NA,NA,45.90529729,26.93786106,17.55694674
18,Lithuania_a,2005,16,5.4012,NA,NA,NA,NA,NA,NA,55.17970525,31.25632304,14.08879508
18,Lithuania_a,2005,17,5.1706,NA,NA,NA,NA,NA,NA,61.20559161,33.49312459,10.3981755
18,Lithuania_a,2005,18,6.1584,NA,NA,NA,NA,NA,NA,58.18266173,31.74354638,11.90454501
18,Lithuania_a,2005,19,5.0191,NA,NA,NA,NA,NA,NA,60.69088741,33.65653006,11.66092402
18,Lithuania_a,2005,20,6.0453,NA,NA,NA,NA,NA,NA,61.59617968,33.76794485,10.12789481
18,Lithuania_a,2005,27,3.7398,NA,NA,NA,NA,NA,NA,49.77173753,28.86239425,11.11487245
18,Lithuania_a,2005,28,5.17,NA,NA,NA,NA,NA,NA,57.50858588,32.1704265,10.38909333
18,Lithuania_a,2005,29,3.6735,NA,NA,NA,NA,NA,NA,46.03925085,28.63678862,17.09927521
18,Lithuania_a,2005,30,3.8325,NA,NA,NA,NA,NA,NA,46.11722661,29.45264136,14.82623288
20,Lithuania_c,2004,1,9.27,NA,NA,NA,NA,NA,NA,52.908274,27.50014024,10.33515372
20,Lithuania_c,2004,2,11.38179,NA,NA,NA,NA,NA,NA,54.21405883,28.98647004,10.89162689
20,Lithuania_c,2004,3,13.08,NA,NA,NA,NA,NA,NA,54.34678899,30.40267584,12.13178517
20,Lithuania_c,2004,4,10.77,NA,NA,NA,NA,NA,NA,52.62816156,27.44910864,9.976497214
20,Lithuania_c,2004,5,11.07,NA,NA,NA,NA,NA,NA,52.90952123,27.80269196,10.50948509
20,Lithuania_c,2004,12,8.48,NA,NA,NA,NA,NA,NA,54.17417453,27.5090566,8.572670991
20,Lithuania_c,2004,13,9.56,NA,NA,NA,NA,NA,NA,56.76216527,29.9567887,9.347541841
20,Lithuania_c,2004,14,9.41,NA,NA,NA,NA,NA,NA,47.95210414,30.69416578,17.03367428
20,Lithuania_c,2004,15,7.24,NA,NA,NA,NA,NA,NA,46.30874309,27.80469613,17.91410566
20,Lithuania_c,2004,16,10.13,NA,NA,NA,NA,NA,NA,54.2059921,27.80623889,9.959341066
20,Lithuania_c,2004,17,10.98,NA,NA,NA,NA,NA,NA,53.67965392,28.22257741,10.68340164
20,Lithuania_c,2004,18,12.66,NA,NA,NA,NA,NA,NA,54.76193523,29.28003949,11.66878949
20,Lithuania_c,2004,19,10.9,NA,NA,NA,NA,NA,NA,53.49109174,28.74007339,11.11141055
20,Lithuania_c,2004,20,10.22,NA,NA,NA,NA,NA,NA,52.78158513,27.61424658,10.34821429
20,Lithuania_c,2004,27,9.64,NA,NA,NA,NA,NA,NA,52.34,26.5456639,8.952995332
20,Lithuania_c,2004,28,10.73,NA,NA,NA,NA,NA,NA,55.98126747,29.08095061,9.434645853
20,Lithuania_c,2004,29,9.92,NA,NA,NA,NA,NA,NA,47.53423387,29.50247984,16.85282258
20,Lithuania_c,2004,30,7.47154,NA,NA,NA,NA,NA,NA,46.12691196,29.0741115,17.9006423
