SITE,COUNTRY,YEAR,YEARN,NH,HARVEST,HARVEST_DATE,PLOT,TREAT,REP,G1,G2,L1,L2,E,DENS,G1_Y,G2_Y,L1_Y,L2_Y,WEED_Y,HARV_YIELD
28,Spain_a,2004,1,3,3,12/7/2004,13,1,1,0,1,0,0,0,High,0,0,0,0,0,0
28,Spain_a,2004,1,3,3,12/7/2004,14,1,1,0,0,1,0,0,High,0,0,0,0,0,0
28,Spain_a,2004,1,3,3,12/7/2004,15,1,1,0,0,0,1,0,High,0,0,0,0.308826,0,0.308826
28,Spain_a,2004,1,3,3,12/7/2004,16,1,1,0.7,0.1,0.1,0.1,0.64,Low,0,0,0,0.210654,0,0.210654
28,Spain_a,2004,1,3,3,12/7/2004,17,1,1,0.1,0.7,0.1,0.1,0.64,Low,0,0,0,0.019866,0,0.019866
28,Spain_a,2004,1,3,3,12/7/2004,18,1,1,0.1,0.1,0.7,0.1,0.64,Low,0,0,0,0.07614,0,0.07614
28,Spain_a,2004,1,3,3,12/7/2004,19,1,1,0.1,0.1,0.1,0.7,0.64,Low,0,0,0,0.332478,0,0.332478
28,Spain_a,2004,1,3,3,12/7/2004,20,1,1,0.25,0.25,0.25,0.25,1,Low,0,0,0,0.146286,0,0.146286
28,Spain_a,2004,1,3,3,12/7/2004,21,1,1,0.4,0.4,0.1,0.1,0.88,Low,0,0,0,0.154818,0,0.154818
28,Spain_a,2004,1,3,3,12/7/2004,22,1,1,0.4,0.1,0.4,0.1,0.88,Low,0,0,0,0.222138,0,0.222138
28,Spain_a,2004,1,3,3,12/7/2004,23,1,1,0.4,0.1,0.1,0.4,0.88,Low,0,0,0,0.149898,0,0.149898
28,Spain_a,2004,1,3,3,12/7/2004,24,1,1,0.1,0.4,0.4,0.1,0.88,Low,0,0,0,0.115584,0,0.115584
28,Spain_a,2004,1,3,3,12/7/2004,25,1,1,0.1,0.4,0.1,0.4,0.88,Low,0,0,0,0.106554,0,0.106554
28,Spain_a,2004,1,3,3,12/7/2004,26,1,1,0.1,0.1,0.4,0.4,0.88,Low,0,0,0,0.314244,0,0.314244
28,Spain_a,2004,1,3,3,12/7/2004,27,1,1,1,0,0,0,0,Low,0,0,0,0,0,0
28,Spain_a,2004,1,3,3,12/7/2004,28,1,1,0,1,0,0,0,Low,0,0,0,0,0,0
28,Spain_a,2004,1,3,3,12/7/2004,29,1,1,0,0,1,0,0,Low,0,0,0,0,0,0
28,Spain_a,2004,1,3,3,12/7/2004,30,1,1,0,0,0,1,0,Low,0,0,0,0.299796,0,0.299796
28,Spain_a,2005,2,1,1,23/05/2005,1,1,1,0.7,0.1,0.1,0.1,0.64,High,0.123836,0.16176,0,0.170496,0.077248,0.53334
28,Spain_a,2005,2,1,1,23/05/2005,2,1,1,0.1,0.7,0.1,0.1,0.64,High,0.008952,0.248032,0,0,0.114736,0.37172
28,Spain_a,2005,2,1,1,23/05/2005,3,1,1,0.1,0.1,0.7,0.1,0.64,High,0.00746,0.373396,0,0.027972,0.1387056,0.5475336
28,Spain_a,2005,2,1,1,23/05/2005,4,1,1,0.1,0.1,0.1,0.7,0.64,High,0.34316,0.018872,0,0.129204,0.138592,0.629828
28,Spain_a,2005,2,1,1,23/05/2005,5,1,1,0.25,0.25,0.25,0.25,1,High,0.099964,0.159064,0,0.01998,0.472576,0.751584
28,Spain_a,2005,2,1,1,23/05/2005,6,1,1,0.4,0.4,0.1,0.1,0.88,High,0.083552,0.122668,0,0,0.2272,0.43342
28,Spain_a,2005,2,1,1,23/05/2005,7,1,1,0.4,0.1,0.4,0.1,0.88,High,0.068632,0.055268,0,0,0.446448,0.570348
28,Spain_a,2005,2,1,1,23/05/2005,8,1,1,0.4,0.1,0.1,0.4,0.88,High,0.107424,0.01348,0,0.022644,0.190848,0.334396
28,Spain_a,2005,2,1,1,23/05/2005,9,1,1,0.1,0.4,0.4,0.1,0.88,High,0.0746,0.156368,0,0.231768,0,0.462736
28,Spain_a,2005,2,1,1,23/05/2005,10,1,1,0.1,0.4,0.1,0.4,0.88,High,0.1492,0.258816,0,0,0.02272,0.430736
28,Spain_a,2005,2,1,1,23/05/2005,11,1,1,0.1,0.1,0.4,0.4,0.88,High,0.01492,0.097056,0,0.00666,0.02272,0.141356
28,Spain_a,2005,2,1,1,23/05/2005,12,1,1,1,0,0,0,0,High,0.161136,0,0,0,0.47144,0.632576
28,Spain_a,2005,2,1,1,23/05/2005,13,1,1,0,1,0,0,0,High,0,0.27634,0,0,0.04332,0.31966
28,Spain_a,2005,2,1,1,23/05/2005,14,1,1,0,0,1,0,0,High,0,0,0,0,0.331712,0.331712
28,Spain_a,2005,2,1,1,23/05/2005,15,1,1,0,0,0,1,0,High,0,0,0,0.110556,0.343052,0.453608
28,Spain_a,2005,2,1,1,23/05/2005,16,1,1,0.7,0.1,0.1,0.1,0.64,Low,0.19396,0.071444,0,0,0.319216,0.58462
28,Spain_a,2005,2,1,1,23/05/2005,17,1,1,0.1,0.7,0.1,0.1,0.64,Low,0.05222,0.111884,0,0,0.174944,0.339048
28,Spain_a,2005,2,1,1,23/05/2005,18,1,1,0.1,0.1,0.7,0.1,0.64,Low,0.065648,0.1348,0,0.254412,0.156768,0.611628
28,Spain_a,2005,2,1,1,23/05/2005,19,1,1,0.1,0.1,0.1,0.7,0.64,Low,0.061172,0.043136,0,0.035964,0.245376,0.385648
28,Spain_a,2005,2,1,1,23/05/2005,20,1,1,0.25,0.25,0.25,0.25,1,Low,0.020888,0.428664,0,0.029304,0.0284,0.507256
28,Spain_a,2005,2,1,1,23/05/2005,21,1,1,0.4,0.4,0.1,0.1,0.88,Low,0.01492,0.231856,0,0.041292,0.070432,0.3585
28,Spain_a,2005,2,1,1,23/05/2005,22,1,1,0.4,0.1,0.4,0.1,0.88,Low,0.265576,0,0,0,0.13064,0.396216
28,Spain_a,2005,2,1,1,23/05/2005,23,1,1,0.4,0.1,0.1,0.4,0.88,Low,0.153676,0.09436,0,0.022644,0.055664,0.326344
28,Spain_a,2005,2,1,1,23/05/2005,24,1,1,0.1,0.4,0.4,0.1,0.88,Low,0.06714,0.46506,0,0,0.219248,0.751448
28,Spain_a,2005,2,1,1,23/05/2005,25,1,1,0.1,0.4,0.1,0.4,0.88,Low,0.049236,0.27634,0,0.01998,0.05112,0.396676
28,Spain_a,2005,2,1,1,23/05/2005,26,1,1,0.1,0.1,0.4,0.4,0.88,Low,0.105932,0.358568,0,0.007992,0.052256,0.524748
28,Spain_a,2005,2,1,1,23/05/2005,27,1,1,1,0,0,0,0,Low,0.219324,0,0,0,0.273776,0.4931
28,Spain_a,2005,2,1,1,23/05/2005,28,1,1,0,1,0,0,0,Low,0,0.239944,0,0,0.0284,0.268344
28,Spain_a,2005,2,1,1,23/05/2005,29,1,1,0,0,1,0,0,Low,0,0,0,0,0.356704,0.356704
28,Spain_a,2005,2,1,1,23/05/2005,30,1,1,0,0,0,1,0,Low,0,0,0,0.085248,0.450176,0.535424
28,Spain_a,2006,3,1,1,4/5/2006,1,1,1,0.7,0.1,0.1,0.1,0.64,High,0.0357,0.23936,0,0.01484,0.28208,0.57198
28,Spain_a,2006,3,1,1,4/5/2006,2,1,1,0.1,0.7,0.1,0.1,0.64,High,0.0102,0.27744,0,0.01113,0.18576,0.48453
28,Spain_a,2006,3,1,1,4/5/2006,3,1,1,0.1,0.1,0.7,0.1,0.64,High,0.0612,0.36448,0,0.0371,0.42656,0.88934
28,Spain_a,2006,3,1,1,4/5/2006,4,1,1,0.1,0.1,0.1,0.7,0.64,High,0.0204,0.14688,0,0.07791,0.516,0.76119
28,Spain_a,2006,3,1,1,4/5/2006,5,1,1,0.25,0.25,0.25,0.25,1,High,0.0561,0.14688,0,0.02597,0.19952,0.42847
28,Spain_a,2006,3,1,1,4/5/2006,6,1,1,0.4,0.4,0.1,0.1,0.88,High,0.0357,0.0544,0,0.0742,0.5848,0.7491
28,Spain_a,2006,3,1,1,4/5/2006,7,1,1,0.4,0.1,0.4,0.1,0.88,High,0.0051,0.07072,0,0.01855,0.39904,0.49341
28,Spain_a,2006,3,1,1,4/5/2006,8,1,1,0.4,0.1,0.1,0.4,0.88,High,0.0102,0.22848,0,0.02597,0.4128,0.67745
28,Spain_a,2006,3,1,1,4/5/2006,9,1,1,0.1,0.4,0.4,0.1,0.88,High,0.0255,0.09248,0,0.13356,0.15824,0.40978
28,Spain_a,2006,3,1,1,4/5/2006,10,1,1,0.1,0.4,0.1,0.4,0.88,High,0.102,0.27744,0,0.02968,0.18576,0.59488
28,Spain_a,2006,3,1,1,4/5/2006,11,1,1,0.1,0.1,0.4,0.4,0.88,High,0.0153,0.14688,0,0,0.47472,0.6369
28,Spain_a,2006,3,1,1,4/5/2006,12,1,1,1,0,0,0,0,High,0.1275,0,0,0,0.2752,0.4027
28,Spain_a,2006,3,1,1,4/5/2006,13,1,1,0,1,0,0,0,High,0,0.53312,0,0,0.13736,0.67048
28,Spain_a,2006,3,1,1,4/5/2006,14,1,1,0,0,1,0,0,High,0,0,0.0188,0,0.66996,0.68876
28,Spain_a,2006,3,1,1,4/5/2006,15,1,1,0,0,0,1,0,High,0,0,0,0.38213,0.04816,0.43029
28,Spain_a,2006,3,1,1,4/5/2006,16,1,1,0.7,0.1,0.1,0.1,0.64,Low,0.0969,0.26656,0,0.02968,0.50224,0.89538
28,Spain_a,2006,3,1,1,4/5/2006,17,1,1,0.1,0.7,0.1,0.1,0.64,Low,0.0255,0.48416,0,0.03339,0.2408,0.78385
28,Spain_a,2006,3,1,1,4/5/2006,18,1,1,0.1,0.1,0.7,0.1,0.64,Low,0.0408,0.15232,0,0.03339,0.62608,0.85259
28,Spain_a,2006,3,1,1,4/5/2006,19,1,1,0.1,0.1,0.1,0.7,0.64,Low,0.0306,0.09792,0,0.0742,0.42656,0.62928
28,Spain_a,2006,3,1,1,4/5/2006,20,1,1,0.25,0.25,0.25,0.25,1,Low,0.0714,0.4624,0,0.07049,0.28896,0.89325
28,Spain_a,2006,3,1,1,4/5/2006,21,1,1,0.4,0.4,0.1,0.1,0.88,Low,0,0.63648,0,0.21889,0.1032,0.95857
28,Spain_a,2006,3,1,1,4/5/2006,22,1,1,0.4,0.1,0.4,0.1,0.88,Low,0.0663,0.00544,0,0.05194,0.32336,0.44704
28,Spain_a,2006,3,1,1,4/5/2006,23,1,1,0.4,0.1,0.1,0.4,0.88,Low,0.1683,0.07072,0,0.18179,0.26144,0.68225
28,Spain_a,2006,3,1,1,4/5/2006,24,1,1,0.1,0.4,0.4,0.1,0.88,Low,0,0.91936,0,0.05194,0.15136,1.12266
28,Spain_a,2006,3,1,1,4/5/2006,25,1,1,0.1,0.4,0.1,0.4,0.88,Low,0.0153,0.77248,0,0.08533,0.1032,0.97631
28,Spain_a,2006,3,1,1,4/5/2006,26,1,1,0.1,0.1,0.4,0.4,0.88,Low,0.0357,0.11424,0,0.10017,0.39904,0.64915
28,Spain_a,2006,3,1,1,4/5/2006,27,1,1,1,0,0,0,0,Low,0.102,0,0,0,0.2752,0.3772
28,Spain_a,2006,3,1,1,4/5/2006,28,1,1,0,1,0,0,0,Low,0,0.816,0,0,0.13914,0.95514
28,Spain_a,2006,3,1,1,4/5/2006,29,1,1,0,0,1,0,0,Low,0,0,0,0,0.4816,0.4816
28,Spain_a,2006,3,1,1,4/5/2006,30,1,1,0,0,0,1,0,Low,0,0,0,0.09275,0.39678,0.48953
30,Spain_b,2004,1,3,1,3/6/2004,1,1,1,0.7,0.1,0.1,0.1,0.64,High,3.061984618,0,2.058969783,0.18574885,0.61506082,5.921764071
30,Spain_b,2004,1,3,1,3/6/2004,2,1,1,0.1,0.7,0.1,0.1,0.64,High,0.346993594,0.435133678,2.803540716,0.424570262,0.41584936,4.426087611
30,Spain_b,2004,1,3,1,3/6/2004,3,1,1,0.1,0.1,0.7,0.1,0.64,High,0.163536711,0.034220493,0.278710786,0.021475105,0.178028042,0.675971137
30,Spain_b,2004,1,3,1,3/6/2004,4,1,1,0.1,0.1,0.1,0.7,0.64,High,1.027293717,0.499554372,0.734260587,1.182060766,1.425246368,4.86841581
30,Spain_b,2004,1,3,1,3/6/2004,5,1,1,0.25,0.25,0.25,0.25,1,High,1.356743035,0.297432602,7.728930034,0.408517409,0.389325316,10.1809484
30,Spain_b,2004,1,3,1,3/6/2004,6,1,1,0.4,0.4,0.1,0.1,0.88,High,1.174740755,0.205690457,2.355758425,0.593780798,0.505904525,4.835874959
30,Spain_b,2004,1,3,1,3/6/2004,7,1,1,0.4,0.1,0.4,0.1,0.88,High,1.762384148,0,6.049837093,0.085404792,0.888474653,8.786100686
30,Spain_b,2004,1,3,1,3/6/2004,8,1,1,0.4,0.1,0.1,0.4,0.88,High,1.61629907,0.023233705,1.473437057,0.801718828,0.362566918,4.277255578
30,Spain_b,2004,1,3,1,3/6/2004,9,1,1,0.1,0.4,0.4,0.1,0.88,High,0.09865643,0,3.806432103,0.181142107,0.301903511,4.38813415
30,Spain_b,2004,1,3,1,3/6/2004,10,1,1,0.1,0.4,0.1,0.4,0.88,High,0.226550103,0,2.14700927,0.742516855,0.324707037,3.440783266
30,Spain_b,2004,1,3,1,3/6/2004,11,1,1,0.1,0.1,0.4,0.4,0.88,High,1.544575319,0.123139936,2.42645626,0.378739271,0.547909478,5.020820263
30,Spain_b,2004,1,3,1,3/6/2004,12,1,1,1,0,0,0,0,High,2.41741264,0,0,0,2.431358546,4.848771187
30,Spain_b,2004,1,3,1,3/6/2004,13,1,1,0,1,0,0,0,High,0,2.862316347,0,0,2.141261449,5.003577796
30,Spain_b,2004,1,3,1,3/6/2004,14,1,1,0,0,1,0,0,High,0,0,5.078041718,0,1.171591492,6.24963321
30,Spain_b,2004,1,3,1,3/6/2004,15,1,1,0,0,0,1,0,High,0,0,0,1.930581049,0.576290065,2.506871114
30,Spain_b,2004,1,3,1,3/6/2004,16,1,1,0.7,0.1,0.1,0.1,0.64,Low,2.050113895,0,1.811510249,0.901695219,0.436845885,5.200165248
30,Spain_b,2004,1,3,1,3/6/2004,17,1,1,0.1,0.7,0.1,0.1,0.64,Low,0.402059996,0.005317201,3.440940587,0.276922915,0.046678347,4.171919046
30,Spain_b,2004,1,3,1,3/6/2004,18,1,1,0.1,0.1,0.7,0.1,0.64,Low,0.744120019,0.142039712,2.098235243,0.081986919,0.414658749,3.481040642
30,Spain_b,2004,1,3,1,3/6/2004,19,1,1,0.1,0.1,0.1,0.7,0.64,Low,0.191498821,0.568383042,0.720692438,1.595031439,0.955992734,4.031598474
30,Spain_b,2004,1,3,1,3/6/2004,20,1,1,0.25,0.25,0.25,0.25,1,Low,0.348312917,0.117190662,1.774547726,0.871173966,0.367729025,3.478954296
30,Spain_b,2004,1,3,1,3/6/2004,21,1,1,0.4,0.4,0.1,0.1,0.88,Low,0.81456817,0.354276766,2.911204302,0.220821236,0.218648497,4.51951897
30,Spain_b,2004,1,3,1,3/6/2004,22,1,1,0.4,0.1,0.4,0.1,0.88,Low,1.242843486,0.059466996,2.083740746,0.050900705,1.307587445,4.744539378
30,Spain_b,2004,1,3,1,3/6/2004,23,1,1,0.4,0.1,0.1,0.4,0.88,Low,0.759614095,0,0.263821833,2.488768189,0.678393013,4.19059713
30,Spain_b,2004,1,3,1,3/6/2004,24,1,1,0.1,0.4,0.4,0.1,0.88,Low,0.336378856,0.024766663,2.380119624,0.074060499,0.206115168,3.02144081
30,Spain_b,2004,1,3,1,3/6/2004,25,1,1,0.1,0.4,0.1,0.4,0.88,Low,0.072108963,0.302197823,0.229377236,1.010940919,0.149329073,1.763954013
30,Spain_b,2004,1,3,1,3/6/2004,26,1,1,0.1,0.1,0.4,0.4,0.88,Low,1.054476265,0,1.832117407,0.415769995,0.580964543,3.883328209
30,Spain_b,2004,1,3,1,3/6/2004,27,1,1,1,0,0,0,0,Low,1.674312941,0,0,0,1.32158584,2.995898782
30,Spain_b,2004,1,3,1,3/6/2004,28,1,1,0,1,0,0,0,Low,0,0,0,0,1.237643508,1.237643508
30,Spain_b,2004,1,3,1,3/6/2004,29,1,1,0,0,1,0,0,Low,0,0,4.137867688,0,0.448367797,4.586235485
30,Spain_b,2004,1,3,1,3/6/2004,30,1,1,0,0,0,1,0,Low,0,0,0,1.820120223,0.704991495,2.525111718
30,Spain_b,2004,1,3,2,20/09/2004,1,1,1,0.7,0.1,0.1,0.1,0.64,High,0.464497222,0.077239857,0.777179271,0.045768202,0.173391072,1.538075623
30,Spain_b,2004,1,3,2,20/09/2004,2,1,1,0.1,0.7,0.1,0.1,0.64,High,0.557039148,0.643097253,0.545027462,0.036417932,0.005379922,1.786961718
30,Spain_b,2004,1,3,2,20/09/2004,3,1,1,0.1,0.1,0.7,0.1,0.64,High,0.050367848,0.010420934,1.927086909,0.003850873,0.001375312,1.993101876
30,Spain_b,2004,1,3,2,20/09/2004,4,1,1,0.1,0.1,0.1,0.7,0.64,High,0.19256061,0.348295113,0.158374,0.656315478,0.072886099,1.4284313
30,Spain_b,2004,1,3,2,20/09/2004,5,1,1,0.25,0.25,0.25,0.25,1,High,0.026275865,0.007649935,0.873728394,0.024471069,0.161101204,1.093226467
30,Spain_b,2004,1,3,2,20/09/2004,6,1,1,0.4,0.4,0.1,0.1,0.88,High,0.71925899,0.09678233,0.415655777,0.276085836,0.030235064,1.538017997
30,Spain_b,2004,1,3,2,20/09/2004,7,1,1,0.4,0.1,0.4,0.1,0.88,High,0.35877115,0.004213818,1.360213512,0.040542552,0.100127347,1.863868378
30,Spain_b,2004,1,3,2,20/09/2004,8,1,1,0.4,0.1,0.1,0.4,0.88,High,0.287369191,0,0.714177751,0.223364235,0.073475077,1.298386254
30,Spain_b,2004,1,3,2,20/09/2004,9,1,1,0.1,0.4,0.4,0.1,0.88,High,0.008610548,0.178877199,1.463837752,0.026354628,0.172229805,1.849909932
30,Spain_b,2004,1,3,2,20/09/2004,10,1,1,0.1,0.4,0.1,0.4,0.88,High,0.216596397,0.098739167,0.310944815,0.305157011,0.079432629,1.010870019
30,Spain_b,2004,1,3,2,20/09/2004,11,1,1,0.1,0.1,0.4,0.4,0.88,High,0.3647088,0.146717935,1.353454322,0.183870088,0.039574688,2.088325832
30,Spain_b,2004,1,3,2,20/09/2004,12,1,1,1,0,0,0,0,High,0.944038833,0,0,0,0.060896842,1.004935675
30,Spain_b,2004,1,3,2,20/09/2004,13,1,1,0,1,0,0,0,High,0,2.866445576,0,0,0.035601702,2.902047278
30,Spain_b,2004,1,3,2,20/09/2004,14,1,1,0,0,1,0,0,High,0,0,2.325815382,0,0,2.325815382
30,Spain_b,2004,1,3,2,20/09/2004,15,1,1,0,0,0,1,0,High,0,0,0,0.359824821,0.000634892,0.360459712
30,Spain_b,2004,1,3,2,20/09/2004,16,1,1,0.7,0.1,0.1,0.1,0.64,Low,0.257706904,0.104080797,1.04057034,0.109632637,0.114331178,1.626321856
30,Spain_b,2004,1,3,2,20/09/2004,17,1,1,0.1,0.7,0.1,0.1,0.64,Low,0.021896814,0.054846305,1.158013274,0.055133872,0,1.289890265
30,Spain_b,2004,1,3,2,20/09/2004,18,1,1,0.1,0.1,0.7,0.1,0.64,Low,0.466013709,0.075579472,1.645299145,0.006218062,0.052231719,2.245342106
30,Spain_b,2004,1,3,2,20/09/2004,19,1,1,0.1,0.1,0.1,0.7,0.64,Low,0.309028646,0.062321865,0.52355705,0.324052634,0.005102853,1.224063048
30,Spain_b,2004,1,3,2,20/09/2004,20,1,1,0.25,0.25,0.25,0.25,1,Low,0.05516063,0.457483005,0.931578218,0.241753604,0.051579352,1.737554808
30,Spain_b,2004,1,3,2,20/09/2004,21,1,1,0.4,0.4,0.1,0.1,0.88,Low,0.139968947,0.26014918,1.192431249,0.185473299,0.012965124,1.790987798
30,Spain_b,2004,1,3,2,20/09/2004,22,1,1,0.4,0.1,0.4,0.1,0.88,Low,0.579997508,0.005811598,0.910080511,0.022678382,0.035637457,1.554205456
30,Spain_b,2004,1,3,2,20/09/2004,23,1,1,0.4,0.1,0.1,0.4,0.88,Low,0.293446211,0.02186462,0.704263334,0.284540365,0.00622324,1.31033777
30,Spain_b,2004,1,3,2,20/09/2004,24,1,1,0.1,0.4,0.4,0.1,0.88,Low,0.050197932,0.103127725,1.389996054,0.037576529,0,1.58089824
30,Spain_b,2004,1,3,2,20/09/2004,25,1,1,0.1,0.4,0.1,0.4,0.88,Low,0.003002536,0.096627052,0.013895706,0.526988082,0.014420072,0.654933447
30,Spain_b,2004,1,3,2,20/09/2004,26,1,1,0.1,0.1,0.4,0.4,0.88,Low,0.345986979,0,1.707130396,0.025655059,0,2.078772434
30,Spain_b,2004,1,3,2,20/09/2004,27,1,1,1,0,0,0,0,Low,1.083042399,0,0,0,0.474002591,1.55704499
30,Spain_b,2004,1,3,2,20/09/2004,28,1,1,0,1,0,0,0,Low,0,0.083337996,0,0,0.202808549,0.286146544
30,Spain_b,2004,1,3,2,20/09/2004,29,1,1,0,0,1,0,0,Low,0,0,1.90804089,0,0,1.90804089
30,Spain_b,2004,1,3,2,20/09/2004,30,1,1,0,0,0,1,0,Low,0,0,0,0.39738996,0,0.39738996
30,Spain_b,2004,1,3,3,2/11/2004,1,1,1,0.7,0.1,0.1,0.1,0.64,High,0.396719833,0.001868382,0.10459038,0.004162801,0,0.507341397
30,Spain_b,2004,1,3,3,2/11/2004,2,1,1,0.1,0.7,0.1,0.1,0.64,High,0.263637311,0.519761641,0.025969026,0.00532698,0.001664681,0.816359639
30,Spain_b,2004,1,3,3,2/11/2004,3,1,1,0.1,0.1,0.7,0.1,0.64,High,0.011079203,0.022158406,0.185687442,0,0,0.218925051
30,Spain_b,2004,1,3,3,2/11/2004,4,1,1,0.1,0.1,0.1,0.7,0.64,High,0.064492806,0.076724201,0.001756066,0.019609408,0,0.162582482
30,Spain_b,2004,1,3,3,2/11/2004,5,1,1,0.25,0.25,0.25,0.25,1,High,0.004073784,0.00497907,0.288242877,0.009052854,0,0.306348586
30,Spain_b,2004,1,3,3,2/11/2004,6,1,1,0.4,0.4,0.1,0.1,0.88,High,0.108232231,0.151197146,0.090526879,0,0.003341596,0.353297852
30,Spain_b,2004,1,3,3,2/11/2004,7,1,1,0.4,0.1,0.4,0.1,0.88,High,0.147815544,0.016937198,0.133716118,0,0.00879371,0.30726257
30,Spain_b,2004,1,3,3,2/11/2004,8,1,1,0.4,0.1,0.1,0.4,0.88,High,0.109181375,0.004825696,0.069908384,0.018459916,0.000854626,0.203229997
30,Spain_b,2004,1,3,3,2/11/2004,9,1,1,0.1,0.4,0.4,0.1,0.88,High,0.001980926,0.086170265,0.075742339,0.00451231,0,0.16840584
30,Spain_b,2004,1,3,3,2/11/2004,10,1,1,0.1,0.4,0.1,0.4,0.88,High,0.099605321,0.086486571,0.021489727,0.007315652,0,0.214897271
30,Spain_b,2004,1,3,3,2/11/2004,11,1,1,0.1,0.1,0.4,0.4,0.88,High,0.082017792,0.131365545,0.126250083,0.004139347,0,0.343772766
30,Spain_b,2004,1,3,3,2/11/2004,12,1,1,1,0,0,0,0,High,0.199973957,0,0,0,0,0.199973957
30,Spain_b,2004,1,3,3,2/11/2004,13,1,1,0,1,0,0,0,High,0,1.449771249,0,0,0.00366258,1.453433829
30,Spain_b,2004,1,3,3,2/11/2004,14,1,1,0,0,1,0,0,High,0,0,0.148320699,0,0,0.148320699
30,Spain_b,2004,1,3,3,2/11/2004,15,1,1,0,0,0,1,0,High,0,0,0,0.015311724,0,0.015311724
30,Spain_b,2004,1,3,3,2/11/2004,16,1,1,0.7,0.1,0.1,0.1,0.64,Low,0.20867214,0.00039785,0.085066229,0.020345737,0,0.314481955
30,Spain_b,2004,1,3,3,2/11/2004,17,1,1,0.1,0.7,0.1,0.1,0.64,Low,0.00556273,0.074865076,0.148132569,0.003407958,0.028172452,0.260140784
30,Spain_b,2004,1,3,3,2/11/2004,18,1,1,0.1,0.1,0.7,0.1,0.64,Low,0.13171437,0.014292878,0.041860804,0.001820035,0.002628939,0.192317026
30,Spain_b,2004,1,3,3,2/11/2004,19,1,1,0.1,0.1,0.1,0.7,0.64,Low,0.450260434,0.061233475,0.070366598,0.013806105,0,0.595666612
30,Spain_b,2004,1,3,3,2/11/2004,20,1,1,0.25,0.25,0.25,0.25,1,Low,0.000223806,0.179268352,0.0391341,0.007651919,0.171840238,0.398118415
30,Spain_b,2004,1,3,3,2/11/2004,21,1,1,0.4,0.4,0.1,0.1,0.88,Low,0.015287536,0.240046838,0.154176425,0.007481135,0,0.416991933
30,Spain_b,2004,1,3,3,2/11/2004,22,1,1,0.4,0.1,0.4,0.1,0.88,Low,0.075075954,0.001547958,0.117730387,0.000180292,0.001802916,0.196337506
30,Spain_b,2004,1,3,3,2/11/2004,23,1,1,0.4,0.1,0.1,0.4,0.88,Low,0.370491643,0.018086994,0.15004018,0.026447761,0,0.565066577
30,Spain_b,2004,1,3,3,2/11/2004,24,1,1,0.1,0.4,0.4,0.1,0.88,Low,0,0.064909573,0.022110317,0.003474478,0,0.090494369
30,Spain_b,2004,1,3,3,2/11/2004,25,1,1,0.1,0.4,0.1,0.4,0.88,Low,0.074365689,0.128652643,0,0.018170315,0,0.221188648
30,Spain_b,2004,1,3,3,2/11/2004,26,1,1,0.1,0.1,0.4,0.4,0.88,Low,0.067733288,0.014972621,0.352213096,0.002851928,0.023528405,0.461299338
30,Spain_b,2004,1,3,3,2/11/2004,27,1,1,1,0,0,0,0,Low,0.250182357,0,0,0,0.06354576,0.313728117
30,Spain_b,2004,1,3,3,2/11/2004,28,1,1,0,1,0,0,0,Low,0,0.006419851,0,0,0.312738452,0.319158303
30,Spain_b,2004,1,3,3,2/11/2004,29,1,1,0,0,1,0,0,Low,0,0,0.061495458,0,0,0.061495458
30,Spain_b,2004,1,3,3,2/11/2004,30,1,1,0,0,0,1,0,Low,0,0,0,0.034660984,0.000122477,0.034783461
31,Sweden_a,2003,1,3,1,10/6/2003,1,1,1,0.7,0.1,0.1,0.1,0.64,High,3.020098694,0.363050173,0.554549166,0.039895623,0.011968687,3.989562344
31,Sweden_a,2003,1,3,1,10/6/2003,2,1,1,0.1,0.7,0.1,0.1,0.64,High,1.586775433,4.13759179,0.149695796,0.041914823,0.06586615,5.981843992
31,Sweden_a,2003,1,3,1,10/6/2003,3,1,1,0.1,0.1,0.7,0.1,0.64,High,2.291011707,1.291533512,2.77128045,0.129802363,0.006490118,6.49011815
31,Sweden_a,2003,1,3,1,10/6/2003,4,1,1,0.1,0.1,0.1,0.7,0.64,High,2.724772459,1.067202547,0.522248055,0.891227659,0.471158571,5.67660929
31,Sweden_a,2003,1,3,1,10/6/2003,5,1,1,0.25,0.25,0.25,0.25,1,High,2.445225868,1.409433866,0.685798358,0.156078247,0.037837151,4.734373489
31,Sweden_a,2003,1,3,1,10/6/2003,6,1,1,0.4,0.4,0.1,0.1,0.88,High,2.776295894,1.53530144,0.500321875,0.078481863,0.019620466,4.910021538
31,Sweden_a,2003,1,3,1,10/6/2003,7,1,1,0.4,0.1,0.4,0.1,0.88,High,3.809092393,0.61396555,1.735392423,0.106504228,0,6.264954594
31,Sweden_a,2003,1,3,1,10/6/2003,8,1,1,0.4,0.1,0.1,0.4,0.88,High,4.09705434,1.073913705,0.470756693,1.677070717,0.036777867,7.355573322
31,Sweden_a,2003,1,3,1,10/6/2003,9,1,1,0.1,0.4,0.4,0.1,0.88,High,3.024162294,1.62483672,1.058167686,0.075170382,0,5.782337082
31,Sweden_a,2003,1,3,1,10/6/2003,10,1,1,0.1,0.4,0.1,0.4,0.88,High,2.077397284,2.297417193,0.317238009,0.409339366,0.020466968,5.121858821
31,Sweden_a,2003,1,3,1,10/6/2003,11,1,1,0.1,0.1,0.4,0.4,0.88,High,2.409260149,0.676195676,1.372426779,0.545965398,0.010017714,5.013865715
